Date,Open,High,Low,Close,Volume,MA_50,MA_200,Golden_Cross,RSI,MACD,MACD_signal,MACD_diff,BB_high,BB_low,BB_width,Daily_return,Log_return,High_Low_range,Price_change,Target
2020-10-26,1.7874590158462524,1.8629900217056277,1.6293649673461914,1.6854660511016846,13396736.0,2.6355524611473085,1.6697587609291076,1,29.685816099869925,-0.24844987234133598,-0.22512989310789425,-0.02331997923344173,2.671498448464549,1.6590678743389478,46.75742148524261,-0.0570603095457719,-0.05875295337349612,0.23362505435943626,-0.10199296474456787,1
2020-10-27,1.6854660511016846,1.7454030513763428,1.605286955833435,1.7102320194244385,14384427.0,2.6111865401268006,1.6735546511411667,1,30.91331483584588,-0.252271655668016,-0.2305582456199186,-0.021713410048097403,2.675727865055271,1.59668206278973,50.512278572941646,0.01469383990651485,0.014586931432511135,0.14011609554290771,0.024765968322753906,0
2020-10-28,1.7102320194244385,1.719027042388916,1.3945720195770264,1.4900530576705933,17089719.0,2.5916080617904664,1.6771208214759827,1,26.486355727544392,-0.26995517339243924,-0.23843763117442274,-0.0315175422180165,2.689471454748706,1.4954217718748288,57.06476214387257,-0.1287421585218269,-0.13781731668601388,0.32445502281188965,-0.22017896175384521,0
2020-10-29,1.4900530576705933,1.5668920278549194,1.4124259948730469,1.428936004638672,8024138.0,2.5474592208862306,1.6798529663681985,1,25.39905720324522,-0.2856088034936941,-0.247871865638277,-0.037736937855417096,2.6630880106818324,1.4107129107582923,61.484354492257054,-0.041016695826567195,-0.041881613871277444,0.15446603298187256,-0.061117053031921165,1
2020-10-30,1.428936004638672,1.4673190116882324,1.3422130346298218,1.4413360357284546,8528336.0,2.506889202594757,1.683170486688614,1,26.06224708394373,-0.29362906615282935,-0.2570233057411875,-0.036605760411641874,2.641719080432373,1.3356064424672545,65.67793510715263,0.00867780715828359,0.008640371407336003,0.12510597705841064,0.012400031089782493,1
2020-10-31,1.4413360357284546,1.54932701587677,1.429893970489502,1.5406999588012695,6449388.0,2.4691546416282653,1.6875643613934517,1,31.330291387217642,-0.2886400807414675,-0.26334666074124347,-0.025293420000224054,2.5927629744427394,1.2959747398478796,66.69455899940627,0.06893876279350519,0.06666634583099484,0.11943304538726807,0.09936392307281494,1
2020-11-01,1.5406999588012695,1.6379029750823977,1.5135430097579956,1.5998400449752808,6877557.0,2.4344982433319093,1.692330306470394,1,34.32939912666076,-0.2767242581660754,-0.2660221802262099,-0.010702077939865495,2.488130561604275,1.3018839676239355,62.598524878051265,0.03838520656547861,0.03766682049243928,0.12435996532440208,0.05914008617401123,0
2020-11-02,1.5998400449752808,1.63018000125885,1.4676949977874756,1.474071979522705,6366346.0,2.3994629049301146,1.6962465864419938,1,31.20789149267091,-0.274267727088511,-0.2676712895986701,-0.006596437489840901,2.4199264468367456,1.2770042715851908,61.83086794439146,-0.0786128999880853,-0.08187502699951815,0.1624850034713745,-0.12576806545257568,0
2020-11-03,1.474071979522705,1.4805010557174685,1.4121860265731812,1.4122339487075806,6536977.0,2.362324922084808,1.7000041162967683,1,29.774349449164134,-0.27415048466155745,-0.26896712861124755,-0.005183356050309895,2.36282830907309,1.2438623003820184,62.04945917776534,-0.04195048252334821,-0.042855813958085916,0.06831502914428733,-0.06183803081512451,0
2020-11-04,1.4122339487075806,1.4128979444503784,1.2818679809570312,1.3922549486160278,11406316.0,2.3313876008987426,1.7035599109530448,1,29.30596250837165,-0.2725281724008879,-0.26967933736917565,-0.002848835031712238,2.3039594457637005,1.2153130485524004,61.86769560865485,-0.014147089517170142,-0.01424811351694794,0.13102996349334717,-0.019979000091552734,1
